student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year,addr_city,addr_district,addr_postal
122,Glenn Jordan,21,Female,,+12461618310,Jonesbury,,1975-08-05 14:03:00,Data Science,110,inactive,1.55,,152.0,1970-05-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","manage, senior",1.0,1.0,3.0,"artist, bit",4.0,1201.0,902.0,HP,2020.0,Samsung,2019.0,,,
123,Chelsea Thomas,18,Female,71.0,,New Hayleymouth,,1973-06-16 00:00:00,Data Science,,pending,,good,58.0,1979-02-26 00:00:00,"55540 Wilson Islands, West Steventon",,,,,,,,,,,,,,,
125,,,Female,,+18445818285,Joneston,,2004-06-24 00:00:00,Python,110,active,15.5,excellent,174.0,1977-02-20 00:00:00,UZ 100418 Tashkent West Angelafort,"worker, rise",4.0,2.0,4.0,"debate, chair",4.0,668.0,1032.0,Lenovo,2023.0,Xiaomi,2019.0,,,
126,Mark Scott,21,Unknown,79.0,+13599961128,Port Carolyn,,2008-05-21 00:00:00,Data Science,87,pending,0.0,excellent,299.0,1993-10-25 10:56:20,"BROKEN,ADDRESS,DATA,,,","bed, agree",2.0,1.0,1.0,"town, expect",4.0,431.0,751.0,HP,2024.0,Xiaomi,2023.0,,,
127,Lindsey Jacobs,20,Unknown,81.0,,Bushmouth,,1993-07-10 00:00:00,Data Science,87,pending,,excellent,293.0,,"Apartment 41, Lake Patriciaborough district, Tashkent, UZ, 100625",,,,,,,,,,,,,Tashkent,Lake Patriciaborough district,100625
128,Michael Gay,20,Male,83.0,+15800476884,East Carlaville,,2017-02-19 00:00:00,Data Science,110,active,0.0,,286.0,1983-09-03 00:00:00,UZ 100183 Tashkent Padillaborough,"campaign, create",1.0,2.0,4.0,"coach, support",3.0,676.0,844.0,HP,2022.0,Xiaomi,2023.0,,,
129,Jeffrey Murphy,19,Female,88.0,+17716853844,North Jessica,,2004-03-22 15:35:33,Python,110,pending,37.0,good,222.0,2007-02-01 00:00:00,"1902 William Causeway Apt. 941, South Melissa",,,,,,,,,,,,,,,
130,Tamara Nguyen,22,Female,,,South Nathanberg,,2001-10-10 09:28:00,Python,63,inactive,-2.0,,228.0,,"Apartment 22, Gillside district, Tashkent, UZ, 100582",,,,,,,,,,,,,Tashkent,Gillside district,100582
131,Maxwell Dickson,18,Female,100.0,+15665036519,West Ricardo,,2001-11-14 05:57:00,Python,110,pending,-2.0,excellent,205.0,1974-11-13 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
132,,19,Female,,+17958171695,West Jacobmouth,,1981-03-22 00:00:00,Python,87,pending,0.0,good,29000.0,1974-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","vote, poor",4.0,4.0,2.0,"far, safe",1.0,961.0,1331.0,Dell,2016.0,Apple,2021.0,,,
133,,20,Female,79.0,+12941338991,Whiteburgh,,1995-02-20 00:05:00,Python,,inactive,0.0,excellent,142.0,,UZ 100829 Tashkent Robertton,,,,,,,,,,,,,,,
134,,21,Female,77.0,,Woodmouth,,1987-08-24 07:42:43,Data Science,110,pending,-2.0,good,9400.0,2010-04-14 10:07:00,"Apartment 50, North Daniel district, Tashkent, UZ, 100874",,,,,,,,,,,,,Tashkent,North Daniel district,100874
135,Victoria Davidson,,Female,92.0,+14999482352,Jessicatown,,1981-11-05 00:00:00,Data Science,110,inactive,-2.0,average,12900.0,1974-02-15 00:00:00,"Apartment 10, Port Brittney district, Tashkent, UZ, 100582","catch, interesting",5.0,2.0,2.0,"environment, understand",0.0,1007.0,1457.0,Lenovo,2021.0,Samsung,2019.0,Tashkent,Port Brittney district,100582
136,Thomas Dillon,20,Female,50.0,+12291253095,Zhangbury,,2022-10-23 00:00:00,Python,77,inactive,,excellent,126.0,2023-09-22 11:14:57,UZ 100820 Tashkent West John,"born, quality",3.0,1.0,3.0,"positive, shoulder",1.0,1346.0,1186.0,HP,2017.0,Samsung,2022.0,,,
137,Dylan Rodriguez,,Unknown,75.0,,North Luketown,,2001-04-21 22:30:00,Data Science,113,inactive,0.0,,154.0,,"Apartment 40, Jonesborough district, Tashkent, UZ, 100895","bed, customer",5.0,1.0,4.0,"various, son",4.0,1009.0,1110.0,Lenovo,2020.0,Apple,2019.0,Tashkent,Jonesborough district,100895
138,Brianna Wong,,Unknown,87.0,,Sototon,,,Python,110,inactive,-2.0,excellent,111.0,1998-09-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","sea, guy",4.0,5.0,2.0,"past, during",4.0,1344.0,1336.0,Dell,2024.0,Samsung,2019.0,,,
139,,22,Unknown,,+14746413490,Georgestad,kgreen@ortega.com,2015-08-19 00:00:00,Python,,inactive,-2.0,,86.0,1975-03-29 00:00:00,UZ 100502 Tashkent West Jennifer,"every, small",3.0,2.0,5.0,"green, there",4.0,496.0,1240.0,Dell,2017.0,Samsung,2021.0,,,
140,Ann Young,20,Unknown,,+13056901742,North Leestad,,,Python,,active,15.5,excellent,171.0,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district, Tashkent, UZ, 100258",,,,,,,,,,,,,Tashkent,Kimberlychester district,100258
141,Zachary Thornton,20,Unknown,,+14622735066,Stephensonfurt,,1981-01-03 19:15:00,Data Science,,pending,,,218.0,1994-11-04 00:00:00,UZ 100077 Tashkent Aguilarmouth,"order, hour",5.0,4.0,1.0,"smile, check",1.0,903.0,373.0,Lenovo,2017.0,Apple,2023.0,,,
143,,20,Female,91.0,+13113824273,Byrdmouth,johnsamy@hotmail.com,2003-09-11 17:40:42,Python,,pending,3.69,excellent,112.0,2022-04-11 12:18:00,"Apartment 39, Tylerland district, Tashkent, UZ, 100293",,,,,,,,,,,,,Tashkent,Tylerland district,100293
144,,21,Female,63.0,+17075309445,Paulchester,,2009-02-04 10:55:08,Data Science,110,pending,15.5,,298.0,1975-05-14 09:25:00,"Lake Matthew 4-kv, dom 24, Tashkent",,,,,,,,,,,,,Tashkent,,
148,Louis Gillespie,20,Female,,,Port Marymouth,,2025-08-20 06:01:00,Python,,inactive,37.0,average,175.0,1982-06-16 00:00:00,"Pamelaborough 22-kv, dom 11, Tashkent","point, product",4.0,4.0,2.0,"line, dream",4.0,1056.0,1038.0,Dell,2016.0,Samsung,2021.0,Tashkent,,
149,,18,Male,,+12662097518,Shannonhaven,,2005-08-23 00:00:00,Data Science,110,active,,,297.0,1980-01-05 00:00:00,"Ewingview 29-kv, dom 16, Tashkent","possible, should",1.0,4.0,5.0,"public, soldier",5.0,1435.0,1303.0,Lenovo,2022.0,Apple,2021.0,Tashkent,,
150,,,Unknown,91.0,+13967964477,Jessicaview,,,Data Science,69,inactive,,excellent,27300.0,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent",,,,,,,,,,,,,Tashkent,,
152,Andrew Ramirez,20,Unknown,,+10755785425,Alicialand,,2000-07-25 00:00:00,Data Science,110,inactive,-2.0,excellent,163.0,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","morning, chair",1.0,2.0,3.0,"way, level",1.0,367.0,1052.0,Lenovo,2021.0,Xiaomi,2020.0,,,
154,Heather Meyers,21,Female,86.0,+13981249448,East Donaldview,beverly27@martinez.com,2002-02-23 00:00:00,Data Science,87,pending,37.0,,175.0,2002-12-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","represent, statement",3.0,1.0,3.0,"right, land",2.0,1296.0,574.0,HP,2020.0,Apple,2023.0,,,
155,John Blevins,,Female,,+10610176352,West Alicia,,2001-02-08 19:22:00,Python,110,pending,15.5,,152.0,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","herself, long",4.0,3.0,2.0,"meet, site",3.0,851.0,1191.0,Dell,2021.0,Apple,2022.0,Tashkent,East Catherinechester district,100015
156,,,Unknown,83.0,+14467793909,Davidshire,,2025-01-10 00:00:00,Data Science,,active,15.5,average,114.0,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48, Tashkent","economic, art",4.0,2.0,5.0,"example, finish",3.0,314.0,1066.0,HP,2022.0,Apple,2020.0,Tashkent,,
157,,,Unknown,87.0,+14750325706,Jacksonmouth,,1974-01-13 22:52:00,Data Science,110,pending,,excellent,248.0,1988-07-20 00:00:00,"19489 Bradford Hill, North Ericchester","summer, go",4.0,4.0,1.0,"company, everything",4.0,730.0,1199.0,Dell,2017.0,Samsung,2024.0,,,
158,Sara Arnold,22,Male,73.0,+13856317821,Wilsonborough,,1977-10-05 16:43:00,Data Science,93,inactive,0.0,excellent,238.0,,"BROKEN,ADDRESS,DATA,,,","southern, various",4.0,4.0,4.0,"catch, action",5.0,461.0,1135.0,Lenovo,2019.0,Samsung,2021.0,,,
159,,20,Unknown,,+13833536956,North Michael,,,Python,70,pending,37.0,average,259.0,1992-07-18 18:26:00,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981",,,,,,,,,,,,,Tashkent,New Hannahton district,100981
160,Eric Smith,21,Female,87.0,,Maryshire,,1983-04-08 10:45:00,Data Science,96,inactive,37.0,good,113.0,1975-04-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","identify, bag",4.0,1.0,5.0,"heavy, during",4.0,420.0,723.0,Lenovo,2024.0,Samsung,2024.0,,,
161,,,Male,50.0,,Davenportshire,,2010-04-18 00:00:00,Python,84,pending,2.92,,223.0,2008-12-09 00:00:00,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","campaign, and",1.0,2.0,3.0,"until, prepare",4.0,1060.0,1281.0,Lenovo,2020.0,Apple,2022.0,Tashkent,Thomasfurt district,100606
162,Ryan Jones,,Female,67.0,,West Saraborough,,,Data Science,,active,4.35,excellent,231.0,2019-12-21 00:00:00,"795 Martinez Springs, Edwardsshire",,,,,,,,,,,,,,,
163,Ana Ruiz,,Male,92.0,+10560032424,Andrewston,,,Data Science,,pending,3.96,,141.0,1976-12-20 15:53:18,"3281 Kathleen Court, Port Stephenview","animal, wind",1.0,4.0,4.0,"suggest, question",2.0,225.0,1014.0,Lenovo,2016.0,Xiaomi,2019.0,,,
165,Donald Shields,20,Unknown,85.0,,South Katelynberg,ucaldwell@yahoo.com,2019-11-15 16:17:37,Python,,inactive,0.0,good,277.0,2014-02-22 00:00:00,"Apartment 9, New Mariahton district, Tashkent, UZ, 100768",,,,,,,,,,,,,Tashkent,New Mariahton district,100768
166,Kathleen Taylor,18,Male,,+15162975629,Lake Jason,theresa17@sanchez.com,2015-02-16 17:12:41,Data Science,,active,0.0,excellent,226.0,1995-02-08 00:00:00,"Apartment 6, South Thomas district, Tashkent, UZ, 100972",,,,,,,,,,,,,Tashkent,South Thomas district,100972
167,Michael Ho,20,Female,73.0,,West Timothyburgh,,,Data Science,110,inactive,,average,266.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
168,Heather Peterson,19,Male,,,Cooperside,meyerjean@hotmail.com,1998-07-28 00:00:00,Python,98,inactive,0.0,excellent,262.0,,"Apartment 10, Tracyborough district, Tashkent, UZ, 100253","real, only",4.0,5.0,2.0,"performance, company",0.0,375.0,914.0,Dell,2020.0,Samsung,2019.0,Tashkent,Tracyborough district,100253
169,Jacob Joyce,,Female,,+17617580551,East Kristin,mitchellamy@hotmail.com,1981-02-09 00:00:00,Python,110,pending,37.0,,20100.0,2019-01-29 00:00:00,UZ 100234 Tashkent West Michelle,"according, particularly",2.0,4.0,2.0,"sort, pay",2.0,953.0,266.0,Dell,2023.0,Apple,2024.0,,,
170,Ronnie Campbell,20,Female,,+14249382701,North Kathryn,,1992-04-30 00:00:00,Data Science,78,active,15.5,good,91.0,1997-08-08 00:00:00,UZ 100959 Tashkent Jamesfurt,"thought, shoulder",3.0,4.0,1.0,"care, who",4.0,344.0,963.0,Lenovo,2017.0,Apple,2020.0,,,
171,Mark Torres,22,Female,,,Phelpsberg,riveraalexis@lynch.com,1990-10-08 00:00:00,Data Science,,active,37.0,,278.0,1988-03-15 09:52:29,"New Cheryl 19-kv, dom 6, Tashkent","sure, clearly",3.0,3.0,3.0,"woman, eye",3.0,997.0,540.0,HP,2021.0,Apple,2020.0,Tashkent,,
172,Dr. Michael Macias,22,Male,83.0,+18943757373,New Paul,,1975-12-18 00:00:00,Data Science,110,inactive,,,15400.0,1988-07-25 00:00:00,"Apartment 12, Lake Michael district, Tashkent, UZ, 100053",,,,,,,,,,,,,Tashkent,Lake Michael district,100053
173,Allison Dyer,20,Female,64.0,,Josephchester,,2022-08-15 00:00:00,Data Science,,inactive,,excellent,262.0,1982-04-08 13:38:01,UZ 100683 Tashkent Valentinestad,"commercial, war",5.0,4.0,2.0,"story, with",5.0,605.0,297.0,HP,2021.0,Xiaomi,2024.0,,,
175,,18,Female,,+14488509283,Port Dana,,,Data Science,,inactive,,excellent,16700.0,1972-04-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","begin, certain",3.0,2.0,4.0,"sense, firm",3.0,502.0,341.0,HP,2022.0,Apple,2021.0,,,
176,Brian Mcknight,20,Female,,+17731967777,South Sandra,,1998-12-14 00:00:00,Data Science,,pending,,good,280.0,2007-04-16 02:24:43,"South Paul 12-kv, dom 34, Tashkent","none, guess",3.0,3.0,2.0,"computer, ten",4.0,1069.0,1374.0,HP,2021.0,Samsung,2023.0,Tashkent,,
177,Carlos Frazier,18,Unknown,,+19699652517,Port Gracemouth,zrobinson@russell.biz,1999-11-28 00:00:00,Data Science,86,pending,-2.0,excellent,60.0,2014-07-30 00:00:00,"Greeneton 2-kv, dom 50, Tashkent","relationship, newspaper",2.0,3.0,3.0,"fly, method",4.0,1008.0,416.0,Lenovo,2019.0,Samsung,2018.0,Tashkent,,
178,Angela Kim,,Female,,,South Crystalland,,1971-03-12 16:19:11,Data Science,110,active,4.19,,183.0,,"7357 Kimberly Walks Suite 508, Port Kaylee","require, administration",4.0,5.0,5.0,"dark, PM",4.0,1246.0,745.0,Lenovo,2024.0,Samsung,2022.0,,,
179,,19,Unknown,69.0,+14065281696,Port Tammy,krobertson@butler.info,2016-06-03 00:00:00,Python,110,pending,37.0,good,122.0,2009-07-10 00:00:00,"Apartment 40, Peterberg district, Tashkent, UZ, 100026","second, their",5.0,1.0,3.0,"think, entire",0.0,673.0,599.0,HP,2020.0,Samsung,2018.0,Tashkent,Peterberg district,100026
180,,,Unknown,,+17964847132,Janetstad,,1975-03-08 00:00:00,Python,118,inactive,,good,157.0,,"Apartment 15, West Brian district, Tashkent, UZ, 100756","kid, mention",3.0,5.0,1.0,"alone, thousand",5.0,1346.0,952.0,HP,2017.0,Xiaomi,2018.0,Tashkent,West Brian district,100756
181,,22,Female,,+13783493526,Christophermouth,ssmall@reynolds-miller.com,1972-04-07 07:17:00,Python,,active,,excellent,27600.0,2011-04-22 00:00:00,"Apartment 12, Davidtown district, Tashkent, UZ, 100617","letter, many",1.0,2.0,1.0,"hotel, company",1.0,928.0,683.0,Lenovo,2023.0,Samsung,2021.0,Tashkent,Davidtown district,100617
182,,,Unknown,69.0,+12868742963,Joshuaborough,zrodriguez@briggs.com,1999-03-11 00:47:27,Python,114,pending,0.0,average,294.0,,"Apartment 14, Jenniferview district, Tashkent, UZ, 100408",,,,,,,,,,,,,Tashkent,Jenniferview district,100408
183,Larry Pierce,,Female,,+16850065058,Tinafurt,,1981-08-01 20:54:00,Data Science,,pending,0.0,average,74.0,2005-07-31 01:53:09,"Apartment 14, North Jose district, Tashkent, UZ, 100999",,,,,,,,,,,,,Tashkent,North Jose district,100999
185,,18,Unknown,64.0,+18865487868,Brownchester,,,Data Science,110,pending,0.0,excellent,95.0,1977-07-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","partner, smile",4.0,1.0,2.0,"movement, knowledge",2.0,674.0,715.0,HP,2021.0,Samsung,2023.0,,,
186,Michael Taylor,19,Unknown,95.0,+19172248049,South Jamie,,2024-06-13 01:04:00,Data Science,95,active,1.46,average,81.0,,"2870 Gamble Fall, Fordview","foreign, foot",1.0,2.0,1.0,"themselves, medical",5.0,1007.0,565.0,HP,2021.0,Samsung,2021.0,,,
187,,19,Female,75.0,+19691338568,Castromouth,trevor37@jordan.com,,Data Science,,active,37.0,,104.0,1980-04-19 00:00:00,"Apartment 13, Marymouth district, Tashkent, UZ, 100299","population, instead",1.0,2.0,1.0,"pay, field",4.0,396.0,566.0,Lenovo,2017.0,Xiaomi,2018.0,Tashkent,Marymouth district,100299
188,Gregory Duffy,20,Female,77.0,+19342239510,New Ashleyburgh,,2002-07-06 00:00:00,Data Science,,active,-2.0,average,291.0,,"540 Gonzalez Junction Apt. 632, Nelsonview","series, really",1.0,2.0,2.0,"employee, face",1.0,766.0,743.0,Lenovo,2021.0,Xiaomi,2023.0,,,
189,Jennifer Delgado,20,Unknown,66.0,+19288322978,Robinsonchester,,2003-02-21 14:59:00,Data Science,,pending,37.0,excellent,108.0,2000-03-27 21:34:00,"New Sean 1-kv, dom 18, Tashkent",,,,,,,,,,,,,Tashkent,,
190,Kurt Price,18,Female,85.0,+19560821206,Ashleyburgh,peter22@gmail.com,2022-08-08 10:00:00,Data Science,,inactive,-2.0,good,25600.0,1970-05-16 20:54:00,"Jonesstad 28-kv, dom 20, Tashkent","teach, federal",5.0,2.0,5.0,"create, have",2.0,419.0,744.0,Lenovo,2023.0,Apple,2024.0,Tashkent,,
192,Scott Bradley,21,Female,82.0,,New Patriciaborough,smallrachel@yahoo.com,1994-09-19 00:00:00,Data Science,110,inactive,37.0,good,100.0,2012-03-26 04:33:00,"5846 Erin Glens, Port Kristen","them, clear",4.0,4.0,4.0,"become, run",1.0,339.0,584.0,Lenovo,2017.0,Xiaomi,2018.0,,,
193,Mrs. Kelly Turner,,Male,92.0,+15123659050,East Willie,,1993-09-24 00:00:00,Data Science,110,pending,1.12,excellent,214.0,1984-07-12 09:27:50,"Apartment 28, Jillianview district, Tashkent, UZ, 100658","inside, become",4.0,2.0,3.0,"forget, space",2.0,1211.0,701.0,Lenovo,2023.0,Samsung,2021.0,Tashkent,Jillianview district,100658
194,Kristen Mercer,,Female,86.0,+17864286152,Frankmouth,,2018-03-29 03:18:03,Data Science,110,inactive,15.5,,97.0,2007-09-16 16:23:00,UZ 100904 Tashkent Xavierton,"sport, office",5.0,4.0,4.0,"himself, those",4.0,487.0,978.0,HP,2015.0,Samsung,2021.0,,,
195,,20,Female,62.0,+11545919657,South Christopherbury,,2025-03-18 00:00:00,Python,110,active,3.69,excellent,16600.0,,"8258 Kristin Place, Allenview","base, either",2.0,5.0,4.0,"reach, white",0.0,874.0,1078.0,HP,2019.0,Xiaomi,2018.0,,,
196,,,Female,65.0,+17086293145,New Virginiamouth,,2022-01-28 11:05:20,Data Science,110,pending,,,16000.0,,UZ 100451 Tashkent North Stephanieborough,"again, wish",1.0,2.0,4.0,"our, many",0.0,975.0,1213.0,HP,2020.0,Samsung,2018.0,,,
197,,20,Unknown,51.0,+14053255445,Bradfordborough,,2024-10-13 19:41:04,Data Science,110,pending,15.5,good,209.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
198,Kayla Graham,20,Female,58.0,+19533638192,Lake Christinehaven,,1994-10-17 00:00:00,Python,80,active,37.0,excellent,65.0,2005-03-19 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
199,Sheila Stafford,18,Unknown,66.0,,Hamiltonstad,,1979-10-12 03:48:35,Data Science,,inactive,0.0,excellent,146.0,1974-12-28 00:00:00,"New Josephville 1-kv, dom 23, Tashkent","will, prove",5.0,2.0,2.0,"rather, reflect",0.0,1178.0,319.0,Lenovo,2022.0,Apple,2023.0,Tashkent,,
200,Tyler Ramos,20,Female,,,New Christina,michael32@williams.com,1985-02-05 00:00:00,Python,,active,3.91,average,111.0,,"Michaelborough 6-kv, dom 31, Tashkent","media, bill",5.0,1.0,2.0,"dog, red",3.0,832.0,485.0,Dell,2015.0,Xiaomi,2018.0,Tashkent,,
202,Hayley Martinez,18,Female,,+19285927556,Port Paulville,,,Data Science,,inactive,15.5,excellent,299.0,1988-01-27 00:00:00,UZ 100922 Tashkent East Nicholas,"skin, once",4.0,4.0,5.0,"capital, note",5.0,709.0,492.0,Lenovo,2016.0,Samsung,2024.0,,,
203,,,Female,,+12493428347,Lake Robertbury,,2016-12-30 00:00:00,Python,,inactive,0.0,good,93.0,2000-03-16 00:00:00,"094 Mark Fork, Matthewmouth","south, address",1.0,4.0,1.0,"reflect, ready",0.0,230.0,298.0,Dell,2021.0,Xiaomi,2018.0,,,
205,Kathryn Allen,20,Female,95.0,+13617700621,New Kevinton,,1977-02-10 00:00:00,Python,77,pending,37.0,excellent,14500.0,2019-08-10 00:00:00,"BROKEN,ADDRESS,DATA,,,","ground, whether",1.0,1.0,1.0,"performance, shoulder",4.0,958.0,999.0,Lenovo,2024.0,Xiaomi,2021.0,,,
206,Tyler Wright,20,Unknown,95.0,,Lucasland,,1972-02-09 04:43:00,Python,110,pending,-2.0,,6900.0,1979-09-20 09:03:00,"Apartment 42, Smithborough district, Tashkent, UZ, 100017","child, yard",4.0,4.0,4.0,"half, address",0.0,260.0,371.0,Lenovo,2017.0,Samsung,2024.0,Tashkent,Smithborough district,100017
207,Stephen Gordon,21,Female,,+18901791407,East Monicastad,tdonovan@hall.biz,1975-08-14 00:00:00,Data Science,,pending,-2.0,good,131.0,1982-08-05 00:00:00,"00705 Terrance Street Apt. 121, Christinaport","training, while",2.0,5.0,2.0,"threat, off",5.0,824.0,1000.0,HP,2016.0,Apple,2022.0,,,
208,Pedro Mcdaniel,,Male,72.0,+18981140950,Lake Linda,garciapamela@gmail.com,2018-03-09 00:00:00,Python,,pending,1.08,average,87.0,1983-12-01 00:00:00,UZ 100020 Tashkent South Anthony,,,,,,,,,,,,,,,
210,,,Male,,+19172651917,New Christopher,,2022-04-12 21:36:00,Python,110,inactive,15.5,average,184.0,2010-12-22 04:56:00,"Meaganchester 4-kv, dom 34, Tashkent","sound, respond",5.0,5.0,5.0,"author, join",3.0,667.0,864.0,Dell,2024.0,Apple,2019.0,Tashkent,,
212,Ashley Fuller,21,Male,70.0,+10792295034,Timothyborough,,,Python,110,active,0.0,excellent,5400.0,,"Apartment 38, Rachelport district, Tashkent, UZ, 100706","baby, age",2.0,2.0,2.0,"after, production",3.0,763.0,642.0,Lenovo,2022.0,Apple,2018.0,Tashkent,Rachelport district,100706
213,Megan Lambert,18,Male,75.0,+13559545695,New Michael,,,Python,111,pending,-2.0,,15100.0,2018-07-17 00:00:00,"Apartment 27, New Brianshire district, Tashkent, UZ, 100123","avoid, action",2.0,5.0,4.0,"today, interesting",0.0,221.0,973.0,HP,2019.0,Apple,2019.0,Tashkent,New Brianshire district,100123
214,Nancy Zimmerman,22,Male,,+10109807400,Matthewburgh,,2008-10-03 00:00:00,Data Science,110,active,-2.0,,166.0,1985-09-02 00:00:00,UZ 100413 Tashkent Perryhaven,"force, half",4.0,4.0,5.0,"arrive, total",5.0,551.0,642.0,HP,2015.0,Xiaomi,2019.0,,,
216,,20,Male,82.0,+11172224793,New Austinhaven,evansdaniel@hotmail.com,2018-08-06 08:30:00,Python,60,pending,0.0,excellent,242.0,2003-10-18 17:09:00,"31066 Alejandro Terrace Apt. 105, Faithhaven","bar, offer",2.0,4.0,3.0,"morning, coach",5.0,653.0,949.0,HP,2018.0,Samsung,2021.0,,,
217,,21,Female,73.0,+12491041545,Jarvisview,kylerichardson@dyer.com,1985-01-31 17:46:59,Data Science,83,inactive,,,16200.0,,UZ 100852 Tashkent Lake Samantha,"everybody, there",2.0,2.0,1.0,"fear, sell",2.0,1291.0,814.0,HP,2023.0,Apple,2019.0,,,
218,,19,Female,,+14684277504,Jonathanton,,1990-06-20 07:38:18,Python,110,pending,15.5,excellent,13300.0,2014-03-11 00:21:00,"Apartment 27, West Pamelafurt district, Tashkent, UZ, 100776",,,,,,,,,,,,,Tashkent,West Pamelafurt district,100776
219,John Crosby,20,Female,,+19536263866,Lake Micheleside,moorebrooke@gmail.com,1994-03-16 00:00:00,Data Science,,inactive,,good,16900.0,1979-11-20 20:58:00,"Apartment 47, South Joshuabury district, Tashkent, UZ, 100368","theory, go",5.0,2.0,5.0,"study, share",2.0,579.0,254.0,HP,2023.0,Apple,2022.0,Tashkent,South Joshuabury district,100368
220,Lance Jackson,22,Male,81.0,,Caitlinville,,2004-02-02 19:24:00,Data Science,80,pending,-2.0,excellent,127.0,1980-06-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","source, laugh",2.0,3.0,5.0,"region, officer",2.0,616.0,983.0,Lenovo,2016.0,Xiaomi,2018.0,,,
221,Karen Smith,,Female,85.0,,Sarahview,,1998-06-02 00:00:00,Python,,pending,3.11,excellent,141.0,,UZ 100054 Tashkent Munozshire,,,,,,,,,,,,,,,
222,Mr. Aaron Murphy,22,Female,73.0,,North Scottmouth,,1982-05-12 00:00:00,Python,66,inactive,15.5,excellent,106.0,2023-07-12 00:00:00,"Apartment 27, South Lauren district, Tashkent, UZ, 100652",,,,,,,,,,,,,Tashkent,South Lauren district,100652
223,Juan Bailey,20,Unknown,77.0,,North Joshuachester,,1999-06-11 00:00:00,Data Science,85,active,37.0,,251.0,1974-01-21 00:00:00,"New Jason 27-kv, dom 49, Tashkent","open, full",5.0,3.0,1.0,"suddenly, opportunity",0.0,671.0,230.0,HP,2015.0,Xiaomi,2022.0,Tashkent,,
224,Randy Diaz,,Female,,,Butlerhaven,,1992-01-03 00:00:00,Data Science,110,pending,,excellent,77.0,2008-12-04 12:38:00,"388 Jonathan Tunnel, Claytontown","bar, improve",3.0,4.0,3.0,"point, foot",3.0,1469.0,306.0,Lenovo,2015.0,Xiaomi,2020.0,,,
226,Brett Newman,,Female,73.0,+13083149187,Port Michelle,,,Data Science,110,active,,average,25100.0,1986-01-05 00:00:00,UZ 100469 Tashkent Samanthaborough,,,,,,,,,,,,,,,
227,Stacie Hawkins,18,Unknown,84.0,,Gregoryfurt,sarah04@davis.com,,Data Science,79,pending,37.0,excellent,292.0,2011-12-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","he, go",5.0,2.0,2.0,"a, physical",2.0,563.0,739.0,Lenovo,2015.0,Xiaomi,2024.0,,,
